paper,doi_no_underscore,nsd,da,container.title,year.published,actual_nsd,actual_da
https://journals.asm.org/doi/10.1128/mra.00006-24,10.1128/mra.00006-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00009-24,10.1128/mra.00009-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00010-24,10.1128/mra.00010-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00011-24,10.1128/mra.00011-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00012-24,10.1128/mra.00012-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00015-24,10.1128/mra.00015-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00016-24,10.1128/mra.00016-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00017-24,10.1128/mra.00017-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00018-24,10.1128/mra.00018-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00019-24,10.1128/mra.00019-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00020-24,10.1128/mra.00020-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00021-24,10.1128/mra.00021-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00023-24,10.1128/mra.00023-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00024-24,10.1128/mra.00024-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00026-24,10.1128/mra.00026-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00027-24,10.1128/mra.00027-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00029-24,10.1128/mra.00029-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00030-24,10.1128/mra.00030-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00031-24,10.1128/mra.00031-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00035-24,10.1128/mra.00035-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00036-24,10.1128/mra.00036-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00037-24,10.1128/mra.00037-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00038-24,10.1128/mra.00038-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00039-24,10.1128/mra.00039-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00043-24,10.1128/mra.00043-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00046-24,10.1128/mra.00046-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00047-24,10.1128/mra.00047-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00050-24,10.1128/mra.00050-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00052-24,10.1128/mra.00052-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00054-24,10.1128/mra.00054-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00056-24,10.1128/mra.00056-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00057-24,10.1128/mra.00057-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00058-24,10.1128/mra.00058-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00060-24,10.1128/mra.00060-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00062-24,10.1128/mra.00062-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00063-24,10.1128/mra.00063-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00064-24,10.1128/mra.00064-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00067-24,10.1128/mra.00067-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00068-24,10.1128/mra.00068-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00070-24,10.1128/mra.00070-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00071-24,10.1128/mra.00071-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00073-24,10.1128/mra.00073-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00075-24,10.1128/mra.00075-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00078-24,10.1128/mra.00078-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00079-24,10.1128/mra.00079-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00080-24,10.1128/mra.00080-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00082-24,10.1128/mra.00082-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00083-24,10.1128/mra.00083-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00084-24,10.1128/mra.00084-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00086-24,10.1128/mra.00086-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00087-24,10.1128/mra.00087-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00089-24,10.1128/mra.00089-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00090-24,10.1128/mra.00090-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00091-24,10.1128/mra.00091-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00096-24,10.1128/mra.00096-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00097-24,10.1128/mra.00097-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00099-24,10.1128/mra.00099-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00101-24,10.1128/mra.00101-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00102-24,10.1128/mra.00102-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00103-24,10.1128/mra.00103-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00104-24,10.1128/mra.00104-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00106-24,10.1128/mra.00106-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00107-24,10.1128/mra.00107-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00108-23,10.1128/mra.00108-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00108-24,10.1128/mra.00108-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00109-24,10.1128/mra.00109-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00110-24,10.1128/mra.00110-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00111-24,10.1128/mra.00111-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00113-24,10.1128/mra.00113-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00114-24,10.1128/mra.00114-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00115-24,10.1128/mra.00115-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00116-23,10.1128/mra.00116-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00118-23,10.1128/mra.00118-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00118-24,10.1128/mra.00118-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00119-24,10.1128/mra.00119-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00121-24,10.1128/mra.00121-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00122-24,10.1128/mra.00122-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00125-24,10.1128/mra.00125-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00127-24,10.1128/mra.00127-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00128-24,10.1128/mra.00128-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00129-24,10.1128/mra.00129-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00130-23,10.1128/mra.00130-23,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00130-24,10.1128/mra.00130-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00131-24,10.1128/mra.00131-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00132-24,10.1128/mra.00132-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00133-24,10.1128/mra.00133-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00135-24,10.1128/mra.00135-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00137-24,10.1128/mra.00137-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00138-24,10.1128/mra.00138-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00139-24,10.1128/mra.00139-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00140-24,10.1128/mra.00140-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00141-24,10.1128/mra.00141-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00143-24,10.1128/mra.00143-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00146-24,10.1128/mra.00146-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00147-24,10.1128/mra.00147-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00148-24,10.1128/mra.00148-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00151-24,10.1128/mra.00151-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00152-24,10.1128/mra.00152-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00153-24,10.1128/mra.00153-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00154-24,10.1128/mra.00154-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00155-24,10.1128/mra.00155-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00156-24,10.1128/mra.00156-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00157-24,10.1128/mra.00157-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00158-24,10.1128/mra.00158-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00159-24,10.1128/mra.00159-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00160-24,10.1128/mra.00160-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00161-24,10.1128/mra.00161-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00162-24,10.1128/mra.00162-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00165-24,10.1128/mra.00165-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00168-24,10.1128/mra.00168-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00169-24,10.1128/mra.00169-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00170-24,10.1128/mra.00170-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00171-24,10.1128/mra.00171-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00172-24,10.1128/mra.00172-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00173-24,10.1128/mra.00173-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00174-24,10.1128/mra.00174-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00176-24,10.1128/mra.00176-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00177-24,10.1128/mra.00177-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00178-24,10.1128/mra.00178-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00179-24,10.1128/mra.00179-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00181-24,10.1128/mra.00181-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00182-24,10.1128/mra.00182-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00184-24,10.1128/mra.00184-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00185-24,10.1128/mra.00185-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00188-24,10.1128/mra.00188-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00190-24,10.1128/mra.00190-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00192-24,10.1128/mra.00192-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00195-24,10.1128/mra.00195-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00198-24,10.1128/mra.00198-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00199-24,10.1128/mra.00199-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00201-24,10.1128/mra.00201-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00202-24,10.1128/mra.00202-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00203-24,10.1128/mra.00203-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00204-24,10.1128/mra.00204-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00205-24,10.1128/mra.00205-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00207-23,10.1128/mra.00207-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00209-24,10.1128/mra.00209-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00210-24,10.1128/mra.00210-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00212-24,10.1128/mra.00212-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00216-24,10.1128/mra.00216-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00218-24,10.1128/mra.00218-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00219-24,10.1128/mra.00219-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00221-24,10.1128/mra.00221-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00223-24,10.1128/mra.00223-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00227-24,10.1128/mra.00227-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00228-24,10.1128/mra.00228-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00230-24,10.1128/mra.00230-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00234-24,10.1128/mra.00234-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00236-24,10.1128/mra.00236-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00237-24,10.1128/mra.00237-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00238-24,10.1128/mra.00238-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00239-24,10.1128/mra.00239-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00240-24,10.1128/mra.00240-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00241-24,10.1128/mra.00241-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00242-24,10.1128/mra.00242-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00243-24,10.1128/mra.00243-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00244-24,10.1128/mra.00244-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00245-24,10.1128/mra.00245-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00247-24,10.1128/mra.00247-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00249-24,10.1128/mra.00249-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00252-24,10.1128/mra.00252-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00257-23,10.1128/mra.00257-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00257-24,10.1128/mra.00257-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00259-24,10.1128/mra.00259-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00260-24,10.1128/mra.00260-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00261-24,10.1128/mra.00261-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00263-24,10.1128/mra.00263-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00265-24,10.1128/mra.00265-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00266-24,10.1128/mra.00266-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00267-24,10.1128/mra.00267-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00268-24,10.1128/mra.00268-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00270-24,10.1128/mra.00270-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00273-24,10.1128/mra.00273-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00274-24,10.1128/mra.00274-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00275-24,10.1128/mra.00275-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00277-24,10.1128/mra.00277-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00279-24,10.1128/mra.00279-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00280-23,10.1128/mra.00280-23,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00281-24,10.1128/mra.00281-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00282-24,10.1128/mra.00282-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00284-24,10.1128/mra.00284-24,Yes,No,Microbiology Resource Announcements,2024,NA,NA
https://journals.asm.org/doi/10.1128/mra.00289-24,10.1128/mra.00289-24,Yes,Yes,Microbiology Resource Announcements,2024,NA,NA
